"HITId,""HITTypeId"",""Title"",""Description"",""Keywords"",""Reward"",""CreationTim";"e""";",""MaxAs";signme;"nts"",""Requ";ester;Annotat;"ion"",""A";ssi;gnm;entDurati;onInS;"econds"",""A";utoApprova;lDe;layI;nSeconds;,Expira;tion;,Numb;erO;fSimil;arHI;"Ts"",""Lif";eti;meI;nS;econds;,As;si;"gnmentId"",""Wor";ker;"Id""";",""Assignmen";"tStatus"",""AcceptTime"",";SubmitTim;"e"",""Aut";oApprovalTi;"me"",""Ap";provalTi;"me"",""Rejectio";"nTime"",";Reque;sterFeedback;,Work;TimeInSe;"conds"",""Li";fetimeApp;rovalRate;,Last30DaysApprovalR;"ate""";",""L";ast7DaysA;ppro;"valRate"",""Answer.surveycode"",""Approve"",""Reject""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3P1L2B7AD4DDARR440LVMS9XJC4OLB"",""Rejected"",""Thu"; Jul;1;11:21:56; PDT;"2021"",""Thu"; Jul;1;11:26:01; PDT;"2021"",""Sun"; Jul;4;11:26:01; PDT;"2021"","",""";Fri ;Jul;02 05:15;:46;"PDT 2021"",""Incorrect surv";ey code provi;ded and no ;response to my survey ;on google ;for;ms reco;rde;"d."",""24";"5"",""0%";"(0/1)"",""0%";(0/1);,0% (0/;"1)"",";A347;"W7P09GNXPV""";;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021”,"","",""3PQMUDRV7UU1O48VL2BDAFLJQN8II5"",""Approved"",""Fri"; Jun;25;06:54:16; PDT;"2021"",""Fri"; Jun;25;07:04:00; PDT;"2021"",""Mon"; Jun;28;07:04:00; PDT;"2021"",""Sat"; Jun;26;04:38:21; PDT;"2021"","","",""584"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3Q5C1WP23PPECAHI6B7DT70S4ZS51R"",""Rejected"",""Fri"; Jun;25;09:18:54; PDT;"2021"",""Fri"; Jun;25;09:46:08; PDT;"2021"",""Mon"; Jun;28;09:46:08; PDT;"2021"","",""";Sat ;Jun;26 04:39;:20;"PDT 2021"",""Incorrect surv";ey code. Upon; further in;spection, you have not; completed; my; survey; on; Google; Forms.; Therefore,; your; response; has; been;"rejected."",""1634"",""0%";"(0/1)"",""0%";"(0/1)"",""0%";"(0/0)"",""A340NIUVD3RRB6"""
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3QAVNHZ3EPSO8NX3UHGDLXPSUJXLAI"",""Approved"",""Fri"; Jun;25;05:03:39; PDT;"2021"",""Fri"; Jun;25;05:33:27; PDT;"2021"",""Mon"; Jun;28;05:33:27; PDT;"2021"",""Sat"; Jun;26;04:38:22; PDT;"2021"","","",""1788"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3QHK8ZVMIP6TRX2V0VG9G89YC1ILBD"",""Approved"",""Fri"; Jun;25;05:03:39; PDT;"2021"",""Fri"; Jun;25;05:35:14; PDT;"2021"",""Mon"; Jun;28;05:35:14; PDT;"2021"",""Sat"; Jun;26;04:39:47; PDT;"2021"","","",""1895"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3R9WASFE224393VFKYTE7DBH69OFZG"",""Approved"",""Fri"; Jun;25;20:21:24; PDT;"2021"",""Fri"; Jun;25;20:35:44; PDT;"2021"",""Mon"; Jun;28;20:35:44; PDT;"2021"",""Sat"; Jun;26;04:37:06; PDT;"2021"","","",""860"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3S3AMIZX3XTT3Q691EEG8F7BLDNDC3"",""Rejected"",""Fri"; Jun;25;10:54:57; PDT;"2021"",""Fri"; Jun;25;11:02:54; PDT;"2021"",""Mon"; Jun;28;11:02:54; PDT;"2021"","",""";Sat ;Jun;26 04:38;:59;"PDT 2021"",""Incorrect surv";ey code. Upon; further in;spection, you have not; completed; my; survey; on; Google; Forms.; Therefore,; your; response; has; been;"rejected."",""477"",""0% (";"0/1)"",""0% (";"0/1)"",""0% (";"0/0)"",""A2TTBSWYU44ZVN"""
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3S96KQ6I9PSAP78KN096XP7F9ZGDTF"",""Rejected"",""Fri"; Jun;25;06:25:50; PDT;"2021"",""Fri"; Jun;25;06:39:56; PDT;"2021"",""Mon"; Jun;28;06:39:56; PDT;"2021"","",""";Sat ;Jun;26 04:37;:52;"PDT 2021"",""Incorrect surv";ey code. Upon; further in;spection, you have not; completed; my; survey; on; Google; Forms.; Therefore,; your; response; has; been;"rejected."",""846"",""0% (";"0/1)"",""0% (";"0/1)"",""0% (";"0/0)"",""A1FC1BYKMNWURK"""
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3SEPORI8WQN8DCE79I7MTC0Q9S5AZQ"",""Approved"",""Fri"; Jun;25;05:15:22; PDT;"2021"",""Fri"; Jun;25;06:00:01; PDT;"2021"",""Mon"; Jun;28;06:00:01; PDT;"2021"",""Sat"; Jun;26;04:38:21; PDT;"2021"","","",""2679"",""100%";"(3/3)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3SNLUL3WO7B8NWB10MX4LY1M1TSLUB"",""Approved"",""Tue"; Jun;29;14:03:55; PDT;"2021"",""Tue"; Jun;29;14:58:15; PDT;"2021"",""Fri"; Jul;2;14:58:15; PDT;"2021"",""Fri"; Jul;2;05:15:03; PDT;"2021"","","",""3260"",""100%";"(3/3)"",""100%";"(2/2)"",""10";"0% (1/1)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021”,"","",""3TE3O85733WA6IXCMMKU1RFTONZR2C"",""Approved"",""Fri"; Jun;25;09:06:30; PDT;"2021"",""Fri"; Jun;25;09:29:37; PDT;"2021"",""Mon"; Jun;28;09:29:37; PDT;"2021"",""Sat"; Jun;26;04:38:21; PDT;"2021"","","",""1387"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021”,"","",""3TPWUS5F8CPSCW60I9J603WWSUXCWH"",""Rejected"",""Fri"; Jun;25;23:08:26; PDT;"2021"",""Fri"; Jun;25;23:27:14; PDT;"2021"",""Mon"; Jun;28;23:27:14; PDT;"2021"","",""";Sat ;Jun;26 04:38;:58;"PDT 2021"",""Incorrect surv";ey code. Upon; further in;spection, you have not; completed; my; survey; on; Google; Forms.; Therefore,; your; response; has; been;"rejected."",""1128"",""0%";"(0/1)"",""0%";"(0/1)"",""0%";"(0/0)"",""ehjqssdlge345d0"""
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021”,”,”,""3UJ1CZ6IZKDE6UGCJUMXP8N1UAP5SH"",""Rejected"",""Thu";Jul ;1;09:39:06;PDT ;"2021"",""Thu";Jul ;1;09:49:42;PDT ;"2021"",""Sun";Jul ;4;09:49:42;PDT ;"2021"","",""F";ri J;ul ;02 05:15:;46 P;"DT 2021"",""Incorrect surve";y code provid;ed and no r;esponse to my survey o;n google f;orm;s recor;ded;"."",""636";,0% (;"0/1)"",""0% (";"0/1)""";",""0% (0/1";")"",""";ACNAL;"MMTIKHV1""";;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3VD82FOHKTCK7NXYRNSWJ9JAPRNOC4"",""Approved"",""Fri"; Jun;25;06:16:04; PDT;"2021"",""Fri"; Jun;25;06:40:23; PDT;"2021"",""Mon"; Jun;28;06:40:23; PDT;"2021"",""Sat"; Jun;26;04:39:47; PDT;"2021"","","",""1459"",""100%";"(3/3)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3W92K5RLWX5UYMXGDPR20V78T3Y5VF"",""Rejected"",""Fri"; Jun;25;05:06:17; PDT;"2021"",""Fri"; Jun;25;05:24:30; PDT;"2021"",""Mon"; Jun;28;05:24:30; PDT;"2021"","",""";Sat ;Jun;26 04:36;:39;"PDT 2021"",""Incorrect surv";ey code. Upon; further in;spection, you have not; completed; my; survey; on; Google; Forms.; Therefore,; your; response; has; been;"rejected."",""1093"",""0%";"(0/1)"",""0%";"(0/1)"",""0%";"(0/0)"",""7715661"""
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3YDGXNSEO2IERRX3RRXI3PHMIK784Z"",""Rejected"",""Thu"; Jul;1;06:37:09; PDT;"2021"",""Thu"; Jul;1;06:45:02; PDT;"2021"",""Sun"; Jul;4;06:45:02; PDT;"2021"","",""";Fri ;Jul;02 05:15;:47;"PDT 2021"",""Incorrect surv";ey code provi;ded and no ;response to my survey ;on google ;for;ms reco;rde;"d."",""47";"3"",""0%";"(0/1)"",""0%";(0/1);,0% (0/;"1)"",";A1SX;"FVM8O1M8SP""";;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3ZY8KE4ISMRJR8GEXHF5Y62ZP0OQVI"",""Approved"",""Fri"; Jun;25;19:15:35; PDT;"2021"",""Fri"; Jun;25;19:47:10; PDT;"2021"",""Mon"; Jun;28;19:47:10; PDT;"2021"",""Sat"; Jun;26;04:39:10; PDT;"2021"","","",""1895"",""100%";"(2/2)"",""100%";"(2/2)"",""0%";"(0/0)"",""BR2_2021""";;;;;;;;;;;;;;;
"3YD0MU1NC4PM6IA80LA1E9C0ELT7AY,""3Z1ME8JRSK01AV8NUDSBF5G86L7OC8"",""Answer";a ;survey ;about ;reasoning ;with ;belief ;update ;-2;of ;"2)"",""For";each ;statement ;presented ;in ;the ;survey, ;indicate ;the ;degree ;to ;which ;you ;believe ;it ;on ;a ;scale ;from ;1;(implausible) ;to ;10;(extremely ;"plausible)."",""survey, ";research, ;logic, ;reasoning, ;belief ;update, ;mathematics, ;maths, ;math, ;philosophy, ;belief ;change, ;cognitive ;science, ;computer ;"science"",""$3.75"",""Fri";Jun ;25;05:03:04;PDT ;"2021"",""61"",""BatchId:4487240;OriginalHitTemplateId:920937340;"",""3600"",""259200"",""Fri";Jul ;2;05:03:04;PDT ;"2021"","","",""3ZY8KE4ISMRJR8GEXHF5Y62ZP5HQVL"",""Rejected"",""Tue"; Jun;29;06:57:16; PDT;"2021"",""Tue"; Jun;29;07:03:48; PDT;"2021"",""Fri"; Jul;2;07:03:48; PDT;"2021"","",""";Fri ;Jul;02 05:15;:47;"PDT 2021"",""Incorrect surv";ey code provi;ded and no ;response to my survey ;on google ;for;ms reco;rde;"d."",""39";"2"",""0%";"(0/1)"",""0%";(0/1);,0% (0/;"1)"",";A1UR;"VHUF9X3EC2""";;;